participant_id,condition,imageid,headline,before_AI_Real_Fake,confidence_rating_before_AI,with_AI_Real_Fake,confidence_rating_with_AI,ground_truth_with_AI,after_AI_seen_before,after_AI_ground_truth,after_AI_Real_Fake,confidence_rating_after_AI,with_AI_seen_before,week
5e03f8517f08edece67a3137,Critical Thinking,4,"Recaptured inmates are led by the police outside the Croix-des-Bouquets Civil Prison after an attempted breakout, in Port-au-Prince, Haiti, on Thursday.",REAL,89,REAL,96,Real,No,Real,Real,65,No,Week 4
5e03f8517f08edece67a3137,Critical Thinking,0,Gov. David A. Paterson incites a riot at a town hall meeting in Brooklyn on Monday.,FAKE,92,FAKE,100,Fake,Yes,Real,Real,69,No,Week 4
5e03f8517f08edece67a3137,Critical Thinking,5,Waiting for the Pfizer vaccine at the St. Fidelis Parish in Toronto on Wednesday.,FAKE,56,REAL,97,Real,No,Fake,Real,65,No,Week 4
5e03f8517f08edece67a3137,Critical Thinking,1,"The Russian men's biathlon relay team is disqualified for doping at the Olympic Games last month, adding to Russia's shame after dismal performances by its athletes.",REAL,62,FAKE,91,Fake,No,Fake,Fake,58,No,Week 4
5e9ffa9ee172201b04f1a4c6,Critical Thinking,4,"Recaptured inmates are led by the police outside the Croix-des-Bouquets Civil Prison after an attempted breakout, in Port-au-Prince, Haiti, on Thursday.",REAL,72,REAL,99,Real,No,Real,Real,83,No,Week 4
5e9ffa9ee172201b04f1a4c6,Critical Thinking,3,"President Mahmoud Ahmadinejad, center, incites violence and unrest at a rally in Tehran on Thursday.",REAL,78,FAKE,86,Fake,No,Real,Fake,39,No,Week 4
5e9ffa9ee172201b04f1a4c6,Critical Thinking,0,Gov. David A. Paterson incites a riot at a town hall meeting in Brooklyn on Monday.,FAKE,88,FAKE,95,Fake,No,Fake,Real,50,No,Week 4
5e9ffa9ee172201b04f1a4c6,Critical Thinking,5,Waiting for the Pfizer vaccine at the St. Fidelis Parish in Toronto on Wednesday.,REAL,75,REAL,100,Real,No,Fake,Real,76,No,Week 4
5f734ab7a0857803755e97b3,Critical Thinking,6,"More than 4,100 migrant children and families were packed on Tuesday into a Texas border facility designed for 250 people.",FAKE,50,REAL,100,Real,No,Real,Fake,99,No,Week 4
5f734ab7a0857803755e97b3,Critical Thinking,1,"The Russian men's biathlon relay team is disqualified for doping at the Olympic Games last month, adding to Russia's shame after dismal performances by its athletes.",REAL,35,FAKE,100,Fake,No,Real,Real,19,No,Week 4
5f734ab7a0857803755e97b3,Critical Thinking,2,Bangkok residents wave flags in celebration of a new government on Wednesday.,REAL,25,FAKE,99,Fake,No,Fake,Fake,27,No,Week 4
5f734ab7a0857803755e97b3,Critical Thinking,4,"Recaptured inmates are led by the police outside the Croix-des-Bouquets Civil Prison after an attempted breakout, in Port-au-Prince, Haiti, on Thursday.",FAKE,16,REAL,97,Real,No,Fake,Real,7,No,Week 4
5f91a6bf59acc003a749718a,Critical Thinking,6,"More than 4,100 migrant children and families were packed on Tuesday into a Texas border facility designed for 250 people.",REAL,70,REAL,100,Real,No,Real,Real,63,No,Week 4
5f91a6bf59acc003a749718a,Critical Thinking,4,"Recaptured inmates are led by the police outside the Croix-des-Bouquets Civil Prison after an attempted breakout, in Port-au-Prince, Haiti, on Thursday.",REAL,71,REAL,100,Real,No,Real,Real,61,No,Week 4
5f91a6bf59acc003a749718a,Critical Thinking,0,Gov. David A. Paterson incites a riot at a town hall meeting in Brooklyn on Monday.,FAKE,77,FAKE,100,Fake,No,Fake,Fake,82,No,Week 4
5f91a6bf59acc003a749718a,Critical Thinking,1,"The Russian men's biathlon relay team is disqualified for doping at the Olympic Games last month, adding to Russia's shame after dismal performances by its athletes.",FAKE,67,FAKE,100,Fake,No,Fake,Real,62,No,Week 4
5ff454f2f0b5ed607169fba6,Critical Thinking,4,"Recaptured inmates are led by the police outside the Croix-des-Bouquets Civil Prison after an attempted breakout, in Port-au-Prince, Haiti, on Thursday.",REAL,90,REAL,100,Real,No,Real,Fake,81,No,Week 4
5ff454f2f0b5ed607169fba6,Critical Thinking,0,Gov. David A. Paterson incites a riot at a town hall meeting in Brooklyn on Monday.,FAKE,95,FAKE,100,Fake,No,Real,Fake,100,No,Week 4
5ff454f2f0b5ed607169fba6,Critical Thinking,3,"President Mahmoud Ahmadinejad, center, incites violence and unrest at a rally in Tehran on Thursday.",FAKE,100,FAKE,100,Fake,No,Fake,Fake,55,No,Week 4
5ff454f2f0b5ed607169fba6,Critical Thinking,6,"More than 4,100 migrant children and families were packed on Tuesday into a Texas border facility designed for 250 people.",REAL,80,REAL,100,Real,No,Fake,Fake,50,No,Week 4
602fcd044ad77ad42ee9a829,Critical Thinking,0,Gov. David A. Paterson incites a riot at a town hall meeting in Brooklyn on Monday.,FAKE,56,FAKE,100,Fake,No,Real,Fake,75,No,Week 4
602fcd044ad77ad42ee9a829,Critical Thinking,5,Waiting for the Pfizer vaccine at the St. Fidelis Parish in Toronto on Wednesday.,FAKE,33,REAL,86,Real,No,Real,Fake,77,No,Week 4
602fcd044ad77ad42ee9a829,Critical Thinking,6,"More than 4,100 migrant children and families were packed on Tuesday into a Texas border facility designed for 250 people.",FAKE,61,REAL,40,Real,No,Fake,Fake,68,No,Week 4
602fcd044ad77ad42ee9a829,Critical Thinking,2,Bangkok residents wave flags in celebration of a new government on Wednesday.,FAKE,55,FAKE,100,Fake,No,Fake,Fake,50,No,Week 4
611572b4abe6a1bfe26001a3,Critical Thinking,1,"The Russian men's biathlon relay team is disqualified for doping at the Olympic Games last month, adding to Russia's shame after dismal performances by its athletes.",REAL,60,FAKE,100,Fake,No,Real,Fake,71,No,Week 4
611572b4abe6a1bfe26001a3,Critical Thinking,7,"Protesters using slingshots during a protest in Yangon, Myanmar, last month.",FAKE,45,REAL,100,Real,No,Real,Real,80,No,Week 4
611572b4abe6a1bfe26001a3,Critical Thinking,0,Gov. David A. Paterson incites a riot at a town hall meeting in Brooklyn on Monday.,FAKE,100,FAKE,100,Fake,No,Fake,Fake,100,No,Week 4
611572b4abe6a1bfe26001a3,Critical Thinking,4,"Recaptured inmates are led by the police outside the Croix-des-Bouquets Civil Prison after an attempted breakout, in Port-au-Prince, Haiti, on Thursday.",REAL,60,REAL,100,Real,No,Fake,Real,90,Yes,Week 4
6117efedb574017076d5b499,Critical Thinking,4,"Recaptured inmates are led by the police outside the Croix-des-Bouquets Civil Prison after an attempted breakout, in Port-au-Prince, Haiti, on Thursday.",FAKE,82,REAL,90,Real,No,Real,Real,82,No,Week 4
6117efedb574017076d5b499,Critical Thinking,1,"The Russian men's biathlon relay team is disqualified for doping at the Olympic Games last month, adding to Russia's shame after dismal performances by its athletes.",FAKE,86,FAKE,91,Fake,No,Real,Real,89,No,Week 4
6117efedb574017076d5b499,Critical Thinking,6,"More than 4,100 migrant children and families were packed on Tuesday into a Texas border facility designed for 250 people.",FAKE,83,REAL,92,Real,No,Fake,Real,78,No,Week 4
6117efedb574017076d5b499,Critical Thinking,0,Gov. David A. Paterson incites a riot at a town hall meeting in Brooklyn on Monday.,FAKE,84,FAKE,94,Fake,No,Fake,Real,84,No,Week 4
6151e69a392433707e7a9dfb,Critical Thinking,7,"Protesters using slingshots during a protest in Yangon, Myanmar, last month.",REAL,80,REAL,100,Real,No,Real,Real,50,No,Week 4
6151e69a392433707e7a9dfb,Critical Thinking,5,Waiting for the Pfizer vaccine at the St. Fidelis Parish in Toronto on Wednesday.,REAL,80,REAL,100,Real,No,Real,Fake,80,No,Week 4
6151e69a392433707e7a9dfb,Critical Thinking,3,"President Mahmoud Ahmadinejad, center, incites violence and unrest at a rally in Tehran on Thursday.",FAKE,50,FAKE,80,Fake,No,Fake,Fake,70,No,Week 4
6151e69a392433707e7a9dfb,Critical Thinking,1,"The Russian men's biathlon relay team is disqualified for doping at the Olympic Games last month, adding to Russia's shame after dismal performances by its athletes.",FAKE,60,FAKE,100,Fake,No,Fake,Real,50,No,Week 4
616964223dcbf0aa539dbae2,Critical Thinking,0,Gov. David A. Paterson incites a riot at a town hall meeting in Brooklyn on Monday.,FAKE,65,FAKE,100,Fake,No,Real,Real,50,No,Week 4
616964223dcbf0aa539dbae2,Critical Thinking,5,Waiting for the Pfizer vaccine at the St. Fidelis Parish in Toronto on Wednesday.,REAL,85,REAL,100,Real,No,Real,Real,76,No,Week 4
616964223dcbf0aa539dbae2,Critical Thinking,4,"Recaptured inmates are led by the police outside the Croix-des-Bouquets Civil Prison after an attempted breakout, in Port-au-Prince, Haiti, on Thursday.",REAL,50,REAL,100,Real,No,Fake,Fake,61,No,Week 4
616964223dcbf0aa539dbae2,Critical Thinking,3,"President Mahmoud Ahmadinejad, center, incites violence and unrest at a rally in Tehran on Thursday.",FAKE,82,FAKE,100,Fake,No,Fake,Fake,81,No,Week 4
63474e67a5fd298c6103c409,Critical Thinking,1,"The Russian men's biathlon relay team is disqualified for doping at the Olympic Games last month, adding to Russia's shame after dismal performances by its athletes.",FAKE,43,FAKE,53,Fake,No,Real,Fake,35,No,Week 4
63474e67a5fd298c6103c409,Critical Thinking,5,Waiting for the Pfizer vaccine at the St. Fidelis Parish in Toronto on Wednesday.,REAL,28,REAL,54,Real,No,Real,Fake,41,No,Week 4
63474e67a5fd298c6103c409,Critical Thinking,3,"President Mahmoud Ahmadinejad, center, incites violence and unrest at a rally in Tehran on Thursday.",REAL,36,FAKE,71,Fake,No,Fake,Fake,42,Yes,Week 4
63474e67a5fd298c6103c409,Critical Thinking,4,"Recaptured inmates are led by the police outside the Croix-des-Bouquets Civil Prison after an attempted breakout, in Port-au-Prince, Haiti, on Thursday.",REAL,38,REAL,66,Real,No,Fake,Real,21,No,Week 4
63d84be2c9a21026d442e728,Critical Thinking,2,Bangkok residents wave flags in celebration of a new government on Wednesday.,FAKE,0,FAKE,100,Fake,No,Real,Real,59,No,Week 4
63d84be2c9a21026d442e728,Critical Thinking,5,Waiting for the Pfizer vaccine at the St. Fidelis Parish in Toronto on Wednesday.,REAL,100,REAL,100,Real,Yes,Real,Real,80,Yes,Week 4
63d84be2c9a21026d442e728,Critical Thinking,7,"Protesters using slingshots during a protest in Yangon, Myanmar, last month.",REAL,80,REAL,100,Real,No,Fake,Fake,100,Yes,Week 4
63d84be2c9a21026d442e728,Critical Thinking,1,"The Russian men's biathlon relay team is disqualified for doping at the Olympic Games last month, adding to Russia's shame after dismal performances by its athletes.",FAKE,80,FAKE,100,Fake,No,Fake,Fake,100,No,Week 4
6409110921de1c850a685bf6,Critical Thinking,2,Bangkok residents wave flags in celebration of a new government on Wednesday.,REAL,52,FAKE,100,Fake,No,Real,Real,52,No,Week 4
6409110921de1c850a685bf6,Critical Thinking,3,"President Mahmoud Ahmadinejad, center, incites violence and unrest at a rally in Tehran on Thursday.",REAL,80,FAKE,100,Fake,Yes,Real,Real,100,No,Week 4
6409110921de1c850a685bf6,Critical Thinking,7,"Protesters using slingshots during a protest in Yangon, Myanmar, last month.",FAKE,100,REAL,100,Real,No,Fake,Real,83,Yes,Week 4
6409110921de1c850a685bf6,Critical Thinking,5,Waiting for the Pfizer vaccine at the St. Fidelis Parish in Toronto on Wednesday.,REAL,55,REAL,100,Real,No,Fake,Fake,52,No,Week 4
6410e0ba81f88046afa861ca,Critical Thinking,5,Waiting for the Pfizer vaccine at the St. Fidelis Parish in Toronto on Wednesday.,REAL,55,REAL,71,Real,No,Real,Real,66,No,Week 4
6410e0ba81f88046afa861ca,Critical Thinking,0,Gov. David A. Paterson incites a riot at a town hall meeting in Brooklyn on Monday.,FAKE,68,FAKE,94,Fake,No,Real,Real,76,No,Week 4
6410e0ba81f88046afa861ca,Critical Thinking,7,"Protesters using slingshots during a protest in Yangon, Myanmar, last month.",REAL,55,REAL,72,Real,No,Fake,Fake,89,No,Week 4
6410e0ba81f88046afa861ca,Critical Thinking,2,Bangkok residents wave flags in celebration of a new government on Wednesday.,FAKE,71,FAKE,90,Fake,No,Fake,Real,57,No,Week 4
647869e6f69318bacc341d53,Critical Thinking,0,Gov. David A. Paterson incites a riot at a town hall meeting in Brooklyn on Monday.,FAKE,61,FAKE,79,Fake,No,Real,Real,47,No,Week 4
647869e6f69318bacc341d53,Critical Thinking,6,"More than 4,100 migrant children and families were packed on Tuesday into a Texas border facility designed for 250 people.",FAKE,83,REAL,68,Real,Yes,Real,Real,67,No,Week 4
647869e6f69318bacc341d53,Critical Thinking,3,"President Mahmoud Ahmadinejad, center, incites violence and unrest at a rally in Tehran on Thursday.",FAKE,70,FAKE,77,Fake,No,Fake,Real,31,No,Week 4
647869e6f69318bacc341d53,Critical Thinking,5,Waiting for the Pfizer vaccine at the St. Fidelis Parish in Toronto on Wednesday.,FAKE,63,REAL,48,Real,No,Fake,Fake,30,No,Week 4
65612a45629022b7c905ef6c,Critical Thinking,4,"Recaptured inmates are led by the police outside the Croix-des-Bouquets Civil Prison after an attempted breakout, in Port-au-Prince, Haiti, on Thursday.",REAL,50,REAL,100,Real,No,Real,Real,50,No,Week 4
65612a45629022b7c905ef6c,Critical Thinking,3,"President Mahmoud Ahmadinejad, center, incites violence and unrest at a rally in Tehran on Thursday.",REAL,50,FAKE,100,Fake,No,Real,Fake,50,No,Week 4
65612a45629022b7c905ef6c,Critical Thinking,1,"The Russian men's biathlon relay team is disqualified for doping at the Olympic Games last month, adding to Russia's shame after dismal performances by its athletes.",REAL,50,FAKE,100,Fake,No,Fake,Fake,50,No,Week 4
65612a45629022b7c905ef6c,Critical Thinking,7,"Protesters using slingshots during a protest in Yangon, Myanmar, last month.",FAKE,50,REAL,100,Real,No,Fake,Real,50,No,Week 4
65da0c93826bdadcf98372a9,Critical Thinking,6,"More than 4,100 migrant children and families were packed on Tuesday into a Texas border facility designed for 250 people.",FAKE,80,REAL,90,Real,No,Real,Real,50,No,Week 4
65da0c93826bdadcf98372a9,Critical Thinking,7,"Protesters using slingshots during a protest in Yangon, Myanmar, last month.",REAL,51,REAL,85,Real,No,Real,Real,50,No,Week 4
65da0c93826bdadcf98372a9,Critical Thinking,3,"President Mahmoud Ahmadinejad, center, incites violence and unrest at a rally in Tehran on Thursday.",REAL,51,FAKE,51,Fake,No,Fake,Fake,93,No,Week 4
65da0c93826bdadcf98372a9,Critical Thinking,2,Bangkok residents wave flags in celebration of a new government on Wednesday.,FAKE,47,FAKE,93,Fake,No,Fake,Real,62,No,Week 4
65e00891e4c0c8cad9c1583a,Critical Thinking,2,Bangkok residents wave flags in celebration of a new government on Wednesday.,REAL,100,REAL,100,Fake,No,Real,Real,80,No,Week 4
65e00891e4c0c8cad9c1583a,Critical Thinking,4,"Recaptured inmates are led by the police outside the Croix-des-Bouquets Civil Prison after an attempted breakout, in Port-au-Prince, Haiti, on Thursday.",REAL,100,REAL,100,Real,No,Real,Real,90,No,Week 4
65e00891e4c0c8cad9c1583a,Critical Thinking,7,"Protesters using slingshots during a protest in Yangon, Myanmar, last month.",REAL,90,REAL,100,Real,No,Fake,Fake,100,Yes,Week 4
65e00891e4c0c8cad9c1583a,Critical Thinking,3,"President Mahmoud Ahmadinejad, center, incites violence and unrest at a rally in Tehran on Thursday.",FAKE,70,FAKE,85,Fake,No,Fake,Real,100,No,Week 4
65eaee94a1826098aae0eb95,Critical Thinking,3,"President Mahmoud Ahmadinejad, center, incites violence and unrest at a rally in Tehran on Thursday.",FAKE,39,FAKE,100,Fake,No,Real,Fake,30,No,Week 4
65eaee94a1826098aae0eb95,Critical Thinking,4,"Recaptured inmates are led by the police outside the Croix-des-Bouquets Civil Prison after an attempted breakout, in Port-au-Prince, Haiti, on Thursday.",FAKE,27,REAL,16,Real,No,Real,Fake,100,No,Week 4
65eaee94a1826098aae0eb95,Critical Thinking,0,Gov. David A. Paterson incites a riot at a town hall meeting in Brooklyn on Monday.,FAKE,74,FAKE,100,Fake,No,Fake,Real,20,No,Week 4
65eaee94a1826098aae0eb95,Critical Thinking,5,Waiting for the Pfizer vaccine at the St. Fidelis Parish in Toronto on Wednesday.,REAL,0,REAL,24,Real,No,Fake,Fake,20,No,Week 4
661571d6cc16ee34676734df,Critical Thinking,4,"Recaptured inmates are led by the police outside the Croix-des-Bouquets Civil Prison after an attempted breakout, in Port-au-Prince, Haiti, on Thursday.",REAL,9,REAL,48,Real,No,Real,Real,7,No,Week 4
661571d6cc16ee34676734df,Critical Thinking,7,"Protesters using slingshots during a protest in Yangon, Myanmar, last month.",REAL,16,REAL,49,Real,Yes,Real,Real,50,No,Week 4
661571d6cc16ee34676734df,Critical Thinking,1,"The Russian men's biathlon relay team is disqualified for doping at the Olympic Games last month, adding to Russia's shame after dismal performances by its athletes.",REAL,9,FAKE,46,Fake,No,Fake,Real,36,No,Week 4
661571d6cc16ee34676734df,Critical Thinking,0,Gov. David A. Paterson incites a riot at a town hall meeting in Brooklyn on Monday.,REAL,7,FAKE,51,Fake,No,Fake,Real,3,No,Week 4
663a4e1d7e5525f5851d04c5,Critical Thinking,3,"President Mahmoud Ahmadinejad, center, incites violence and unrest at a rally in Tehran on Thursday.",REAL,56,FAKE,100,Fake,No,Real,Fake,50,No,Week 4
663a4e1d7e5525f5851d04c5,Critical Thinking,4,"Recaptured inmates are led by the police outside the Croix-des-Bouquets Civil Prison after an attempted breakout, in Port-au-Prince, Haiti, on Thursday.",REAL,57,REAL,100,Real,No,Real,Real,81,No,Week 4
663a4e1d7e5525f5851d04c5,Critical Thinking,0,Gov. David A. Paterson incites a riot at a town hall meeting in Brooklyn on Monday.,FAKE,77,FAKE,100,Fake,No,Fake,Fake,62,No,Week 4
663a4e1d7e5525f5851d04c5,Critical Thinking,6,"More than 4,100 migrant children and families were packed on Tuesday into a Texas border facility designed for 250 people.",REAL,54,REAL,100,Real,No,Fake,Real,72,No,Week 4
663a7af013938e6bbfb065d5,Critical Thinking,5,Waiting for the Pfizer vaccine at the St. Fidelis Parish in Toronto on Wednesday.,REAL,82,REAL,95,Real,No,Real,Real,60,No,Week 4
663a7af013938e6bbfb065d5,Critical Thinking,6,"More than 4,100 migrant children and families were packed on Tuesday into a Texas border facility designed for 250 people.",REAL,70,REAL,85,Real,No,Real,Real,70,No,Week 4
663a7af013938e6bbfb065d5,Critical Thinking,1,"The Russian men's biathlon relay team is disqualified for doping at the Olympic Games last month, adding to Russia's shame after dismal performances by its athletes.",REAL,80,FAKE,55,Fake,No,Fake,Fake,80,Yes,Week 4
663a7af013938e6bbfb065d5,Critical Thinking,0,Gov. David A. Paterson incites a riot at a town hall meeting in Brooklyn on Monday.,FAKE,100,FAKE,100,Fake,No,Fake,Real,65,No,Week 4
663e3cebf22215cffd238d3e,Critical Thinking,2,Bangkok residents wave flags in celebration of a new government on Wednesday.,FAKE,33,FAKE,54,Fake,No,Real,Real,69,No,Week 4
663e3cebf22215cffd238d3e,Critical Thinking,7,"Protesters using slingshots during a protest in Yangon, Myanmar, last month.",REAL,41,REAL,60,Real,No,Real,Real,52,No,Week 4
663e3cebf22215cffd238d3e,Critical Thinking,1,"The Russian men's biathlon relay team is disqualified for doping at the Olympic Games last month, adding to Russia's shame after dismal performances by its athletes.",FAKE,81,FAKE,86,Fake,No,Fake,Fake,68,No,Week 4
663e3cebf22215cffd238d3e,Critical Thinking,4,"Recaptured inmates are led by the police outside the Croix-des-Bouquets Civil Prison after an attempted breakout, in Port-au-Prince, Haiti, on Thursday.",REAL,64,REAL,65,Real,No,Fake,Fake,86,No,Week 4
663fc7f72fe5d2acae3176f2,Critical Thinking,6,"More than 4,100 migrant children and families were packed on Tuesday into a Texas border facility designed for 250 people.",REAL,85,REAL,100,Real,No,Real,Fake,20,No,Week 4
663fc7f72fe5d2acae3176f2,Critical Thinking,0,Gov. David A. Paterson incites a riot at a town hall meeting in Brooklyn on Monday.,FAKE,75,FAKE,97,Fake,No,Real,Real,70,No,Week 4
663fc7f72fe5d2acae3176f2,Critical Thinking,4,"Recaptured inmates are led by the police outside the Croix-des-Bouquets Civil Prison after an attempted breakout, in Port-au-Prince, Haiti, on Thursday.",REAL,20,REAL,100,Real,No,Fake,Fake,10,No,Week 4
663fc7f72fe5d2acae3176f2,Critical Thinking,2,Bangkok residents wave flags in celebration of a new government on Wednesday.,FAKE,70,FAKE,95,Fake,No,Fake,Real,60,Yes,Week 4
66621e083b8f136c93a4e7b5,Critical Thinking,7,"Protesters using slingshots during a protest in Yangon, Myanmar, last month.",REAL,52,REAL,74,Real,No,Real,Fake,46,No,Week 4
66621e083b8f136c93a4e7b5,Critical Thinking,0,Gov. David A. Paterson incites a riot at a town hall meeting in Brooklyn on Monday.,REAL,54,FAKE,81,Fake,No,Real,Real,50,No,Week 4
66621e083b8f136c93a4e7b5,Critical Thinking,6,"More than 4,100 migrant children and families were packed on Tuesday into a Texas border facility designed for 250 people.",REAL,66,REAL,91,Real,No,Fake,Fake,50,Yes,Week 4
66621e083b8f136c93a4e7b5,Critical Thinking,3,"President Mahmoud Ahmadinejad, center, incites violence and unrest at a rally in Tehran on Thursday.",REAL,60,REAL,50,Fake,No,Fake,Real,36,Yes,Week 4
669284eabea5b8c9655927da,Critical Thinking,6,"More than 4,100 migrant children and families were packed on Tuesday into a Texas border facility designed for 250 people.",REAL,74,REAL,100,Real,No,Real,Real,51,No,Week 4
669284eabea5b8c9655927da,Critical Thinking,7,"Protesters using slingshots during a protest in Yangon, Myanmar, last month.",REAL,46,REAL,100,Real,No,Real,Real,82,No,Week 4
669284eabea5b8c9655927da,Critical Thinking,0,Gov. David A. Paterson incites a riot at a town hall meeting in Brooklyn on Monday.,FAKE,49,FAKE,100,Fake,No,Fake,Real,77,No,Week 4
669284eabea5b8c9655927da,Critical Thinking,2,Bangkok residents wave flags in celebration of a new government on Wednesday.,REAL,65,FAKE,100,Fake,No,Fake,Real,50,No,Week 4
669c182b2a59d2c81e9053ad,Critical Thinking,2,Bangkok residents wave flags in celebration of a new government on Wednesday.,FAKE,50,FAKE,100,Fake,No,Real,Real,50,No,Week 4
669c182b2a59d2c81e9053ad,Critical Thinking,1,"The Russian men's biathlon relay team is disqualified for doping at the Olympic Games last month, adding to Russia's shame after dismal performances by its athletes.",FAKE,100,FAKE,100,Fake,No,Real,Fake,99,No,Week 4
669c182b2a59d2c81e9053ad,Critical Thinking,7,"Protesters using slingshots during a protest in Yangon, Myanmar, last month.",FAKE,55,REAL,95,Real,No,Fake,Fake,55,No,Week 4
669c182b2a59d2c81e9053ad,Critical Thinking,6,"More than 4,100 migrant children and families were packed on Tuesday into a Texas border facility designed for 250 people.",REAL,65,REAL,100,Real,No,Fake,Real,50,No,Week 4
66c7afe345bcfdeba3506d7d,Critical Thinking,6,"More than 4,100 migrant children and families were packed on Tuesday into a Texas border facility designed for 250 people.",FAKE,56,REAL,95,Real,No,Real,Real,55,No,Week 4
66c7afe345bcfdeba3506d7d,Critical Thinking,2,Bangkok residents wave flags in celebration of a new government on Wednesday.,REAL,77,FAKE,75,Fake,No,Real,Real,61,No,Week 4
66c7afe345bcfdeba3506d7d,Critical Thinking,4,"Recaptured inmates are led by the police outside the Croix-des-Bouquets Civil Prison after an attempted breakout, in Port-au-Prince, Haiti, on Thursday.",FAKE,85,REAL,90,Real,No,Fake,Fake,85,No,Week 4
66c7afe345bcfdeba3506d7d,Critical Thinking,1,"The Russian men's biathlon relay team is disqualified for doping at the Olympic Games last month, adding to Russia's shame after dismal performances by its athletes.",FAKE,20,FAKE,94,Fake,No,Fake,Fake,60,No,Week 4
66d6376eb15526056851d558,Critical Thinking,0,Gov. David A. Paterson incites a riot at a town hall meeting in Brooklyn on Monday.,FAKE,85,FAKE,100,Fake,No,Real,Real,80,No,Week 4
66d6376eb15526056851d558,Critical Thinking,3,"President Mahmoud Ahmadinejad, center, incites violence and unrest at a rally in Tehran on Thursday.",FAKE,75,FAKE,100,Fake,No,Real,Real,90,No,Week 4
66d6376eb15526056851d558,Critical Thinking,7,"Protesters using slingshots during a protest in Yangon, Myanmar, last month.",REAL,70,REAL,100,Real,No,Fake,Fake,65,No,Week 4
66d6376eb15526056851d558,Critical Thinking,5,Waiting for the Pfizer vaccine at the St. Fidelis Parish in Toronto on Wednesday.,REAL,55,REAL,88,Real,No,Fake,Real,70,No,Week 4
66fdd6ecd96e23c98cf47a4a,Critical Thinking,0,Gov. David A. Paterson incites a riot at a town hall meeting in Brooklyn on Monday.,FAKE,100,FAKE,100,Fake,No,Real,Fake,41,No,Week 4
66fdd6ecd96e23c98cf47a4a,Critical Thinking,2,Bangkok residents wave flags in celebration of a new government on Wednesday.,FAKE,51,FAKE,100,Fake,No,Real,Fake,50,No,Week 4
66fdd6ecd96e23c98cf47a4a,Critical Thinking,5,Waiting for the Pfizer vaccine at the St. Fidelis Parish in Toronto on Wednesday.,REAL,62,REAL,100,Real,No,Fake,Fake,81,No,Week 4
66fdd6ecd96e23c98cf47a4a,Critical Thinking,4,"Recaptured inmates are led by the police outside the Croix-des-Bouquets Civil Prison after an attempted breakout, in Port-au-Prince, Haiti, on Thursday.",REAL,40,REAL,100,Real,No,Fake,Real,39,No,Week 4
6716a2900d9e3d912bc2f6c2,Critical Thinking,2,Bangkok residents wave flags in celebration of a new government on Wednesday.,FAKE,90,FAKE,100,Fake,No,Real,Fake,50,No,Week 4
6716a2900d9e3d912bc2f6c2,Critical Thinking,6,"More than 4,100 migrant children and families were packed on Tuesday into a Texas border facility designed for 250 people.",REAL,95,REAL,100,Real,No,Real,Real,65,Yes,Week 4
6716a2900d9e3d912bc2f6c2,Critical Thinking,3,"President Mahmoud Ahmadinejad, center, incites violence and unrest at a rally in Tehran on Thursday.",FAKE,87,FAKE,100,Fake,Yes,Fake,Real,83,Yes,Week 4
6716a2900d9e3d912bc2f6c2,Critical Thinking,4,"Recaptured inmates are led by the police outside the Croix-des-Bouquets Civil Prison after an attempted breakout, in Port-au-Prince, Haiti, on Thursday.",REAL,95,REAL,100,Real,Yes,Fake,Real,79,Yes,Week 4
671a5785170a0f6380c51f28,Critical Thinking,5,Waiting for the Pfizer vaccine at the St. Fidelis Parish in Toronto on Wednesday.,REAL,100,REAL,100,Real,No,Real,Real,71,No,Week 4
671a5785170a0f6380c51f28,Critical Thinking,0,Gov. David A. Paterson incites a riot at a town hall meeting in Brooklyn on Monday.,REAL,100,REAL,100,Fake,No,Real,Real,100,No,Week 4
671a5785170a0f6380c51f28,Critical Thinking,3,"President Mahmoud Ahmadinejad, center, incites violence and unrest at a rally in Tehran on Thursday.",FAKE,100,FAKE,100,Fake,No,Fake,Fake,82,No,Week 4
671a5785170a0f6380c51f28,Critical Thinking,4,"Recaptured inmates are led by the police outside the Croix-des-Bouquets Civil Prison after an attempted breakout, in Port-au-Prince, Haiti, on Thursday.",REAL,100,REAL,100,Real,No,Fake,Real,100,No,Week 4
671c1c699ca32031a83014e8,Critical Thinking,0,Gov. David A. Paterson incites a riot at a town hall meeting in Brooklyn on Monday.,FAKE,90,FAKE,90,Fake,No,Real,Fake,60,No,Week 4
671c1c699ca32031a83014e8,Critical Thinking,7,"Protesters using slingshots during a protest in Yangon, Myanmar, last month.",REAL,70,REAL,90,Real,No,Real,Real,60,Yes,Week 4
671c1c699ca32031a83014e8,Critical Thinking,2,Bangkok residents wave flags in celebration of a new government on Wednesday.,FAKE,90,FAKE,90,Fake,No,Fake,Fake,60,No,Week 4
671c1c699ca32031a83014e8,Critical Thinking,6,"More than 4,100 migrant children and families were packed on Tuesday into a Texas border facility designed for 250 people.",FAKE,80,REAL,70,Real,No,Fake,Real,60,No,Week 4
671f12c5d2543b67c0f12e57,Critical Thinking,0,Gov. David A. Paterson incites a riot at a town hall meeting in Brooklyn on Monday.,FAKE,100,FAKE,100,Fake,No,Real,Real,100,No,Week 4
