participant_id,condition,imageid,headline,before_AI_Real_Fake,confidence_rating_before_AI,with_AI_Real_Fake,confidence_rating_with_AI,final rating submitted,ground_truth_with_AI,after_AI_seen_before,after_AI_ground_truth,after_AI_Real_Fake,confidence_rating_after_AI,phase,week
671cd612f039f8a9b5e55cca,1,6,"From Minneapolis city surveillance video, Minneapolis police are seen attempting to take George Floyd into custody on May 25, 2020.",REAL,100,REAL,100,,Real,Yes,Real,Real,68,Phase2,2
671cd612f039f8a9b5e55cca,1,5,"Protesters gathered in downtown Louisville, Ky., on Saturday to commemorate anniversary of the killing of Breonna Taylor in a botched raid by Louisville police officers.",REAL,100,REAL,100,,Real,No,Real,Fake,50,Phase2,2
673378009f99d14c232c1f2b,1,1,"The World Economic Forum in Davos, Switzerland, is a gathering of the world's wealthiest to discuss further exploitation of global financial systems.",REAL,68,REAL,68,,Fake,No,Fake,Fake,83,Phase2,2
673378009f99d14c232c1f2b,1,7,Wreckage recovered from T.W.A. Flight 800 was assembled inside a hangar on Long Island in 1997.,REAL,70,REAL,70,,Real,No,Fake,Real,36,Phase2,2
673378009f99d14c232c1f2b,1,0,Lebanese Civil Defense officers celebrate the crash of the Ethiopian Airlines plane near Beirut airport on Monday.,FAKE,100,FAKE,100,,Fake,No,Real,Real,40,Phase2,2
673378009f99d14c232c1f2b,1,4,"Voting on Sunday in the village of Besh-Kungey, Kyrgyzstan. The former Soviet republic has a history of political instability.",REAL,35,REAL,35,,Real,No,Real,Real,68,Phase2,2
673ccb0691efe91cd015dcf7,1,0,Lebanese Civil Defense officers celebrate the crash of the Ethiopian Airlines plane near Beirut airport on Monday.,FAKE,100,FAKE,100,,Fake,No,Fake,Fake,67,Phase2,2
673ccb0691efe91cd015dcf7,1,7,Wreckage recovered from T.W.A. Flight 800 was assembled inside a hangar on Long Island in 1997.,REAL,100,REAL,100,,Real,Yes,Fake,Real,99,Phase2,2
673ccb0691efe91cd015dcf7,1,3,Stecy Antoine and Reina Boaz exploit a vulnerable Haitian woman at a legal clinic in New York on Thursday.,FAKE,86,FAKE,86,,Fake,No,Real,Real,44,Phase2,2
673ccb0691efe91cd015dcf7,1,4,"Voting on Sunday in the village of Besh-Kungey, Kyrgyzstan. The former Soviet republic has a history of political instability.",REAL,86,REAL,86,,Real,No,Real,Fake,52,Phase2,2
674ca2f2b42dd96dc2f71707,1,5,"Aleksei A. Navalny, left, in a Moscow courtroom on Saturday.",REAL,85,REAL,85,,Real,No,Fake,Fake,75,Phase2,2
674ca2f2b42dd96dc2f71707,1,4,"Voting on Sunday in the village of Besh-Kungey, Kyrgyzstan. The former Soviet republic has a history of political instability.",REAL,95,REAL,95,,Real,No,Fake,Fake,90,Phase2,2
674ca2f2b42dd96dc2f71707,1,3,Stecy Antoine and Reina Boaz exploit a vulnerable Haitian woman at a legal clinic in New York on Thursday.,FAKE,60,FAKE,60,,Fake,No,Real,Fake,95,Phase2,2
674ca2f2b42dd96dc2f71707,1,0,Lebanese Civil Defense officers celebrate the crash of the Ethiopian Airlines plane near Beirut airport on Monday.,FAKE,95,FAKE,95,,Fake,No,Real,Fake,95,Phase2,2
675b6bf5887bccb7fad6c44d,1,2,Supporters of President Mahinda Rajapaksa of Sri Lanka staged violent protests in Colombo after election officials declared him defeated in the elections.,FAKE,100,FAKE,100,,Fake,No,Fake,Fake,20,Phase2,2
675b6bf5887bccb7fad6c44d,1,4,"Voting on Sunday in the village of Besh-Kungey, Kyrgyzstan. The former Soviet republic has a history of political instability.",REAL,100,REAL,100,,Real,Yes,Fake,Fake,82,Phase2,2
675b6bf5887bccb7fad6c44d,1,7,Wreckage recovered from T.W.A. Flight 800 was assembled inside a hangar on Long Island in 1997.,REAL,100,REAL,100,,Real,No,Real,Real,20,Phase2,2
675b6bf5887bccb7fad6c44d,1,0,Lebanese Civil Defense officers celebrate the crash of the Ethiopian Airlines plane near Beirut airport on Monday.,FAKE,100,FAKE,100,,Fake,No,Real,Fake,50,Phase2,2
676304145bbe20d1fd5d653c,1,0,Lebanese Civil Defense officers celebrate the crash of the Ethiopian Airlines plane near Beirut airport on Monday.,FAKE,100,FAKE,100,,Fake,No,Fake,Fake,100,Phase2,2
676304145bbe20d1fd5d653c,1,7,Wreckage recovered from T.W.A. Flight 800 was assembled inside a hangar on Long Island in 1997.,REAL,100,REAL,100,,Real,No,Fake,Fake,100,Phase2,2
676304145bbe20d1fd5d653c,1,3,Stecy Antoine and Reina Boaz exploit a vulnerable Haitian woman at a legal clinic in New York on Thursday.,FAKE,100,FAKE,100,,Fake,No,Real,Fake,100,Phase2,2
676304145bbe20d1fd5d653c,1,4,"Voting on Sunday in the village of Besh-Kungey, Kyrgyzstan. The former Soviet republic has a history of political instability.",FAKE,100,FAKE,100,,Real,Yes,Real,Fake,100,Phase2,2
67657279b0bce380fa33721e,1,6,"Shaun Donovan, center, with then-President Barack Obama in 2014. Mr. Donovan also worked for former Mayor Michael R. Bloomberg, running New York Citys housing department.",REAL,90,REAL,90,,Real,No,Fake,Fake,75,Phase2,2
67657279b0bce380fa33721e,1,1,"The World Economic Forum in Davos, Switzerland, is a gathering of the world's wealthiest to discuss further exploitation of global financial systems.",FAKE,75,FAKE,75,,Fake,No,Fake,Fake,70,Phase2,2
67657279b0bce380fa33721e,1,0,Lebanese Civil Defense officers celebrate the crash of the Ethiopian Airlines plane near Beirut airport on Monday.,FAKE,100,FAKE,100,,Fake,No,Real,Real,80,Phase2,2
67657279b0bce380fa33721e,1,5,"Aleksei A. Navalny, left, in a Moscow courtroom on Saturday.",REAL,56,REAL,56,,Real,No,Real,Fake,45,Phase2,2
67659224c577c7e97b074f43,1,5,"Aleksei A. Navalny, left, in a Moscow courtroom on Saturday.",REAL,85,REAL,85,,Real,No,Fake,Fake,70,Phase2,2
67659224c577c7e97b074f43,1,2,Supporters of President Mahinda Rajapaksa of Sri Lanka staged violent protests in Colombo after election officials declared him defeated in the elections.,FAKE,80,FAKE,80,,Fake,No,Fake,Fake,80,Phase2,2
67659224c577c7e97b074f43,1,1,"The World Economic Forum in Davos, Switzerland, is a gathering of the world's wealthiest to discuss further exploitation of global financial systems.",FAKE,55,FAKE,55,,Fake,No,Real,Real,51,Phase2,2
67659224c577c7e97b074f43,1,6,"Shaun Donovan, center, with then-President Barack Obama in 2014. Mr. Donovan also worked for former Mayor Michael R. Bloomberg, running New York Citys housing department.",REAL,91,REAL,91,,Real,No,Real,Real,50,Phase2,2
677fb35eafd357a07e351a9f,1,7,Wreckage recovered from T.W.A. Flight 800 was assembled inside a hangar on Long Island in 1997.,REAL,50,REAL,50,,Real,No,Fake,Fake,100,Phase2,2
677fb35eafd357a07e351a9f,1,4,"Voting on Sunday in the village of Besh-Kungey, Kyrgyzstan. The former Soviet republic has a history of political instability.",FAKE,80,FAKE,80,,Real,No,Fake,Fake,100,Phase2,2
677fb35eafd357a07e351a9f,1,1,"The World Economic Forum in Davos, Switzerland, is a gathering of the world's wealthiest to discuss further exploitation of global financial systems.",FAKE,95,FAKE,95,,Fake,No,Real,Fake,80,Phase2,2
677fb35eafd357a07e351a9f,1,0,Lebanese Civil Defense officers celebrate the crash of the Ethiopian Airlines plane near Beirut airport on Monday.,FAKE,100,FAKE,100,,Fake,No,Real,Fake,100,Phase2,2
67801e07039915c53c217039,1,4,"Voting on Sunday in the village of Besh-Kungey, Kyrgyzstan. The former Soviet republic has a history of political instability.",REAL,92,REAL,92,,Real,No,Fake,Fake,73,Phase2,2
67801e07039915c53c217039,1,5,"Aleksei A. Navalny, left, in a Moscow courtroom on Saturday.",REAL,87,REAL,87,,Real,No,Fake,Fake,62,Phase2,2
67801e07039915c53c217039,1,1,"The World Economic Forum in Davos, Switzerland, is a gathering of the world's wealthiest to discuss further exploitation of global financial systems.",FAKE,92,FAKE,92,,Fake,No,Real,Real,72,Phase2,2
67801e07039915c53c217039,1,0,Lebanese Civil Defense officers celebrate the crash of the Ethiopian Airlines plane near Beirut airport on Monday.,FAKE,95,FAKE,95,,Fake,No,Real,Fake,83,Phase2,2
678f0bb28ec3307e4f1afb78,1,5,"Protesters gathered in downtown Louisville, Ky., on Saturday to commemorate anniversary of the killing of Breonna Taylor in a botched raid by Louisville police officers.",REAL,86,REAL,86,,Real,No,Fake,Fake,80,Phase2,2
678f0bb28ec3307e4f1afb78,1,7,"The police faced off with protesters during a violent crackdown in Yangon, Myanmar, on Sunday.",FAKE,75,FAKE,75,,Real,Yes,Fake,Fake,60,Phase2,2
678f0bb28ec3307e4f1afb78,1,1,"A 2007 production of Flight to Freedom: The Story of Margaret Garner, accused of inciting racial violence, at City Center in New York.",REAL,65,REAL,65,,Fake,No,Real,Fake,60,Phase2,2
678f0bb28ec3307e4f1afb78,1,3,Ethnic Tibetan delegates are arrested in front of the Great Hall of the People in Beijing on Wednesday.,FAKE,100,FAKE,100,,Fake,No,Real,Fake,80,Phase2,2
6792f9facbb387400c5b6119,1,4,"Voting on Sunday in the village of Besh-Kungey, Kyrgyzstan. The former Soviet republic has a history of political instability.",FAKE,97,FAKE,97,,Real,No,Fake,Fake,92,Phase2,2
6792f9facbb387400c5b6119,1,2,Supporters of President Mahinda Rajapaksa of Sri Lanka staged violent protests in Colombo after election officials declared him defeated in the elections.,FAKE,92,FAKE,92,,Fake,No,Fake,Fake,96,Phase2,2
6792f9facbb387400c5b6119,1,7,Wreckage recovered from T.W.A. Flight 800 was assembled inside a hangar on Long Island in 1997.,REAL,88,REAL,88,,Real,No,Real,Fake,100,Phase2,2
6792f9facbb387400c5b6119,1,1,"The World Economic Forum in Davos, Switzerland, is a gathering of the world's wealthiest to discuss further exploitation of global financial systems.",FAKE,95,FAKE,95,,Fake,No,Real,Fake,96,Phase2,2
6797d5ada6654ec99f741b08,1,3,Ethnic Tibetan delegates are arrested in front of the Great Hall of the People in Beijing on Wednesday.,FAKE,50,FAKE,50,,Fake,No,Fake,Fake,98,Phase2,2
6797d5ada6654ec99f741b08,1,4,"Investigators at the scene of the ambush in Coatepec Harinas, Mexico, on Thursday.",REAL,100,REAL,100,,Real,No,Fake,Fake,51,Phase2,2
6797d5ada6654ec99f741b08,1,7,"The police faced off with protesters during a violent crackdown in Yangon, Myanmar, on Sunday.",REAL,100,REAL,100,,Real,No,Real,Fake,63,Phase2,2
6797d5ada6654ec99f741b08,1,1,"A 2007 production of Flight to Freedom: The Story of Margaret Garner, accused of inciting racial violence, at City Center in New York.",FAKE,100,FAKE,100,,Fake,No,Real,Real,81,Phase2,2
67ae22e234039c88a4aaac98,1,5,"Protesters gathered in downtown Louisville, Ky., on Saturday to commemorate anniversary of the killing of Breonna Taylor in a botched raid by Louisville police officers.",REAL,100,REAL,100,,Real,No,Fake,Fake,84,Phase2,2
67ae22e234039c88a4aaac98,1,0,Gov. David A. Paterson is seen disrupting a town hall event in Harlem on Thursday.,FAKE,100,FAKE,100,,Fake,No,Fake,Fake,100,Phase2,2
67ae22e234039c88a4aaac98,1,7,"The police faced off with protesters during a violent crackdown in Yangon, Myanmar, on Sunday.",REAL,100,REAL,100,,Real,No,Real,Fake,100,Phase2,2
67ae22e234039c88a4aaac98,1,2,"A woman rejoices over the destruction caused by the tsunami in Pelluhue, Chile, on Tuesday.",FAKE,100,FAKE,100,,Fake,No,Real,Fake,100,Phase2,2
67c83488e67b25dcb923d96d,1,1,"A 2007 production of Flight to Freedom: The Story of Margaret Garner, accused of inciting racial violence, at City Center in New York.",FAKE,89,FAKE,89,,Fake,No,Fake,Fake,93,Phase2,2
67c83488e67b25dcb923d96d,1,4,"Investigators at the scene of the ambush in Coatepec Harinas, Mexico, on Thursday.",REAL,89,REAL,89,,Real,No,Fake,Fake,86,Phase2,2
67c83488e67b25dcb923d96d,1,7,"The police faced off with protesters during a violent crackdown in Yangon, Myanmar, on Sunday.",REAL,88,REAL,88,,Real,No,Real,Real,72,Phase2,2
67c83488e67b25dcb923d96d,1,0,Gov. David A. Paterson is seen disrupting a town hall event in Harlem on Thursday.,FAKE,90,FAKE,90,,Fake,No,Real,Real,74,Phase2,2
67cf114d88ac6082ae5c17bd,1,4,"Investigators at the scene of the ambush in Coatepec Harinas, Mexico, on Thursday.",REAL,100,REAL,100,,Real,No,Fake,Fake,95,Phase2,2
67cf114d88ac6082ae5c17bd,1,1,"A 2007 production of Flight to Freedom: The Story of Margaret Garner, accused of inciting racial violence, at City Center in New York.",FAKE,100,FAKE,100,,Fake,Yes,Fake,Fake,100,Phase2,2
67cf114d88ac6082ae5c17bd,1,6,"From Minneapolis city surveillance video, Minneapolis police are seen attempting to take George Floyd into custody on May 25, 2020.",REAL,100,REAL,100,,Real,Yes,Real,Real,58,Phase2,2
67cf114d88ac6082ae5c17bd,1,2,"A woman rejoices over the destruction caused by the tsunami in Pelluhue, Chile, on Tuesday.",FAKE,100,FAKE,100,,Fake,No,Real,Real,57,Phase2,2
67d47bef1b8777e754726be0,1,7,"The police faced off with protesters during a violent crackdown in Yangon, Myanmar, on Sunday.",REAL,98,REAL,98,,Real,Yes,Fake,Fake,91,Phase2,2
67d47bef1b8777e754726be0,1,5,"Protesters gathered in downtown Louisville, Ky., on Saturday to commemorate anniversary of the killing of Breonna Taylor in a botched raid by Louisville police officers.",REAL,99,REAL,99,,Real,Yes,Fake,Real,83,Phase2,2
67d47bef1b8777e754726be0,1,1,"A 2007 production of Flight to Freedom: The Story of Margaret Garner, accused of inciting racial violence, at City Center in New York.",FAKE,94,FAKE,94,,Fake,No,Real,Real,90,Phase2,2
67d47bef1b8777e754726be0,1,0,Gov. David A. Paterson is seen disrupting a town hall event in Harlem on Thursday.,FAKE,96,FAKE,96,,Fake,No,Real,Real,95,Phase2,2
67dac9fec33b7784afd3d08b,1,3,Stecy Antoine and Reina Boaz exploit a vulnerable Haitian woman at a legal clinic in New York on Thursday.,FAKE,99,FAKE,99,,Fake,No,Fake,Fake,70,Phase2,2
67dac9fec33b7784afd3d08b,1,6,"Shaun Donovan, center, with then-President Barack Obama in 2014. Mr. Donovan also worked for former Mayor Michael R. Bloomberg, running New York Citys housing department.",REAL,100,REAL,100,,Real,Yes,Fake,Real,55,Phase2,2
67dac9fec33b7784afd3d08b,1,2,Supporters of President Mahinda Rajapaksa of Sri Lanka staged violent protests in Colombo after election officials declared him defeated in the elections.,FAKE,95,FAKE,95,,Fake,No,Real,Real,70,Phase2,2
67dac9fec33b7784afd3d08b,1,7,Wreckage recovered from T.W.A. Flight 800 was assembled inside a hangar on Long Island in 1997.,REAL,100,REAL,100,,Real,Yes,Real,Real,60,Phase2,2
67db3dd91c05b7278a0aad44,1,2,"A woman rejoices over the destruction caused by the tsunami in Pelluhue, Chile, on Tuesday.",FAKE,100,FAKE,100,,Fake,No,Fake,Fake,83,Phase2,2
67db3dd91c05b7278a0aad44,1,6,"From Minneapolis city surveillance video, Minneapolis police are seen attempting to take George Floyd into custody on May 25, 2020.",REAL,100,REAL,100,,Real,Yes,Fake,Fake,74,Phase2,2
67db3dd91c05b7278a0aad44,1,4,"Investigators at the scene of the ambush in Coatepec Harinas, Mexico, on Thursday.",REAL,100,REAL,100,,Real,No,Real,Real,85,Phase2,2
67db3dd91c05b7278a0aad44,1,1,"A 2007 production of Flight to Freedom: The Story of Margaret Garner, accused of inciting racial violence, at City Center in New York.",FAKE,97,FAKE,97,,Fake,No,Real,Fake,70,Phase2,2
67e1da8a432675c0e850e8d1,1,5,"Aleksei A. Navalny, left, in a Moscow courtroom on Saturday.",REAL,98,REAL,98,,Real,No,Fake,Fake,79,Phase2,2
67e1da8a432675c0e850e8d1,1,3,Stecy Antoine and Reina Boaz exploit a vulnerable Haitian woman at a legal clinic in New York on Thursday.,FAKE,99,FAKE,99,,Fake,No,Fake,Real,80,Phase2,2
67e1da8a432675c0e850e8d1,1,7,Wreckage recovered from T.W.A. Flight 800 was assembled inside a hangar on Long Island in 1997.,REAL,100,REAL,100,,Real,No,Real,Real,75,Phase2,2
67e1da8a432675c0e850e8d1,1,2,Supporters of President Mahinda Rajapaksa of Sri Lanka staged violent protests in Colombo after election officials declared him defeated in the elections.,REAL,100,REAL,100,,Fake,No,Real,Real,99,Phase2,2
67e711daa771e0a8ad8c36f6,1,2,"A woman rejoices over the destruction caused by the tsunami in Pelluhue, Chile, on Tuesday.",FAKE,50,FAKE,50,,Fake,No,Fake,Fake,71,Phase2,2
67e711daa771e0a8ad8c36f6,1,1,"A 2007 production of Flight to Freedom: The Story of Margaret Garner, accused of inciting racial violence, at City Center in New York.",FAKE,50,FAKE,50,,Fake,No,Fake,Real,70,Phase2,2
67e711daa771e0a8ad8c36f6,1,5,"Protesters gathered in downtown Louisville, Ky., on Saturday to commemorate anniversary of the killing of Breonna Taylor in a botched raid by Louisville police officers.",REAL,30,REAL,30,,Real,Yes,Real,Real,67,Phase2,2
67e711daa771e0a8ad8c36f6,1,4,"Investigators at the scene of the ambush in Coatepec Harinas, Mexico, on Thursday.",REAL,26,REAL,26,,Real,No,Real,Fake,80,Phase2,2
67f3147d939ee392b2741fb5,1,4,"Investigators at the scene of the ambush in Coatepec Harinas, Mexico, on Thursday.",REAL,100,REAL,100,,Real,No,Fake,Fake,100,Phase2,2
67f3147d939ee392b2741fb5,1,2,"A woman rejoices over the destruction caused by the tsunami in Pelluhue, Chile, on Tuesday.",FAKE,100,FAKE,100,,Fake,No,Fake,Fake,100,Phase2,2
67f3147d939ee392b2741fb5,1,3,Ethnic Tibetan delegates are arrested in front of the Great Hall of the People in Beijing on Wednesday.,FAKE,78,FAKE,78,,Fake,No,Real,Real,81,Phase2,2
67f3147d939ee392b2741fb5,1,5,"Protesters gathered in downtown Louisville, Ky., on Saturday to commemorate anniversary of the killing of Breonna Taylor in a botched raid by Louisville police officers.",REAL,100,REAL,100,,Real,No,Real,Real,82,Phase2,2
578901354a84da00014c41cf,2,0,Lebanese Civil Defense officers celebrate the crash of the Ethiopian Airlines plane near Beirut airport on Monday.,FAKE,100,FAKE,100,,Fake,No,Fake,Fake,96,Phase2,2
578901354a84da00014c41cf,2,6,"Shaun Donovan, center, with then-President Barack Obama in 2014. Mr. Donovan also worked for former Mayor Michael R. Bloomberg, running New York Citys housing department.",REAL,100,REAL,100,,Real,No,Fake,Fake,52,Phase2,2
578901354a84da00014c41cf,2,1,"The World Economic Forum in Davos, Switzerland, is a gathering of the world's wealthiest to discuss further exploitation of global financial systems.",FAKE,100,FAKE,100,,Fake,Yes,Real,Real,94,Phase2,2
578901354a84da00014c41cf,2,7,Wreckage recovered from T.W.A. Flight 800 was assembled inside a hangar on Long Island in 1997.,REAL,100,REAL,100,,Real,No,Real,Fake,33,Phase2,2
5980128635fbf100017d0861,2,5,"Aleksei A. Navalny, left, in a Moscow courtroom on Saturday.",REAL,88,REAL,88,,Real,No,Fake,Fake,57,Phase2,2
5980128635fbf100017d0861,2,0,Lebanese Civil Defense officers celebrate the crash of the Ethiopian Airlines plane near Beirut airport on Monday.,FAKE,66,FAKE,66,,Fake,No,Fake,Fake,86,Phase2,2
5980128635fbf100017d0861,2,3,Stecy Antoine and Reina Boaz exploit a vulnerable Haitian woman at a legal clinic in New York on Thursday.,FAKE,87,FAKE,87,,Fake,No,Real,Real,48,Phase2,2
5980128635fbf100017d0861,2,7,Wreckage recovered from T.W.A. Flight 800 was assembled inside a hangar on Long Island in 1997.,REAL,89,REAL,89,,Real,No,Real,Fake,68,Phase2,2
5997043dbbe84800017964a7,2,5,"Aleksei A. Navalny, left, in a Moscow courtroom on Saturday.",REAL,100,REAL,100,,Real,No,Fake,Fake,100,Phase2,2
5997043dbbe84800017964a7,2,2,Supporters of President Mahinda Rajapaksa of Sri Lanka staged violent protests in Colombo after election officials declared him defeated in the elections.,REAL,34,REAL,34,,Fake,No,Fake,Fake,61,Phase2,2
5997043dbbe84800017964a7,2,6,"Shaun Donovan, center, with then-President Barack Obama in 2014. Mr. Donovan also worked for former Mayor Michael R. Bloomberg, running New York Citys housing department.",REAL,100,REAL,100,,Real,No,Real,Fake,68,Phase2,2
5997043dbbe84800017964a7,2,1,"The World Economic Forum in Davos, Switzerland, is a gathering of the world's wealthiest to discuss further exploitation of global financial systems.",FAKE,100,FAKE,100,,Fake,No,Real,Fake,87,Phase2,2
59baf1a2178f1b0001828a26,2,4,"Voting on Sunday in the village of Besh-Kungey, Kyrgyzstan. The former Soviet republic has a history of political instability.",REAL,75,REAL,75,,Real,No,Fake,Fake,83,Phase2,2
59baf1a2178f1b0001828a26,2,6,"Shaun Donovan, center, with then-President Barack Obama in 2014. Mr. Donovan also worked for former Mayor Michael R. Bloomberg, running New York Citys housing department.",REAL,93,REAL,93,,Real,No,Fake,Fake,73,Phase2,2
59baf1a2178f1b0001828a26,2,0,Lebanese Civil Defense officers celebrate the crash of the Ethiopian Airlines plane near Beirut airport on Monday.,FAKE,98,FAKE,98,,Fake,No,Real,Real,60,Phase2,2
59baf1a2178f1b0001828a26,2,1,"The World Economic Forum in Davos, Switzerland, is a gathering of the world's wealthiest to discuss further exploitation of global financial systems.",FAKE,91,FAKE,91,,Fake,No,Real,Fake,94,Phase2,2
5af3c4e197a14300017d3f49,2,2,Supporters of President Mahinda Rajapaksa of Sri Lanka staged violent protests in Colombo after election officials declared him defeated in the elections.,REAL,45,REAL,45,,Fake,No,Fake,Fake,60,Phase2,2
5af3c4e197a14300017d3f49,2,5,"Aleksei A. Navalny, left, in a Moscow courtroom on Saturday.",REAL,86,REAL,86,,Real,No,Fake,Fake,92,Phase2,2
5af3c4e197a14300017d3f49,2,3,Stecy Antoine and Reina Boaz exploit a vulnerable Haitian woman at a legal clinic in New York on Thursday.,FAKE,100,FAKE,100,,Fake,No,Real,Real,71,Phase2,2
5af3c4e197a14300017d3f49,2,4,"Voting on Sunday in the village of Besh-Kungey, Kyrgyzstan. The former Soviet republic has a history of political instability.",REAL,66,REAL,66,,Real,Yes,Real,Fake,90,Phase2,2
5b646a727c39ee00010a18b0,2,1,"The World Economic Forum in Davos, Switzerland, is a gathering of the world's wealthiest to discuss further exploitation of global financial systems.",REAL,100,REAL,100,,Fake,No,Fake,Real,34,Phase2,2
5b646a727c39ee00010a18b0,2,4,"Voting on Sunday in the village of Besh-Kungey, Kyrgyzstan. The former Soviet republic has a history of political instability.",REAL,100,REAL,100,,Real,No,Fake,Fake,67,Phase2,2
5b646a727c39ee00010a18b0,2,0,Lebanese Civil Defense officers celebrate the crash of the Ethiopian Airlines plane near Beirut airport on Monday.,FAKE,100,FAKE,100,,Fake,No,Real,Real,77,Phase2,2
5b646a727c39ee00010a18b0,2,6,"Shaun Donovan, center, with then-President Barack Obama in 2014. Mr. Donovan also worked for former Mayor Michael R. Bloomberg, running New York Citys housing department.",REAL,100,REAL,100,,Real,No,Real,Real,73,Phase2,2
5bbb5e3f118c0600013c3202,2,0,Lebanese Civil Defense officers celebrate the crash of the Ethiopian Airlines plane near Beirut airport on Monday.,FAKE,100,FAKE,100,,Fake,No,Fake,Fake,52,Phase2,2
5bbb5e3f118c0600013c3202,2,7,Wreckage recovered from T.W.A. Flight 800 was assembled inside a hangar on Long Island in 1997.,REAL,100,REAL,100,,Real,Yes,Fake,Fake,68,Phase2,2
5bbb5e3f118c0600013c3202,2,1,"The World Economic Forum in Davos, Switzerland, is a gathering of the world's wealthiest to discuss further exploitation of global financial systems.",REAL,93,REAL,93,,Fake,No,Real,Fake,91,Phase2,2
5bbb5e3f118c0600013c3202,2,5,"Aleksei A. Navalny, left, in a Moscow courtroom on Saturday.",REAL,100,REAL,100,,Real,No,Real,Fake,68,Phase2,2
5bc9206a66d04800015cf314,2,5,"Aleksei A. Navalny, left, in a Moscow courtroom on Saturday.",REAL,88,REAL,88,,Real,No,Fake,Fake,52,Phase2,2
5bc9206a66d04800015cf314,2,2,Supporters of President Mahinda Rajapaksa of Sri Lanka staged violent protests in Colombo after election officials declared him defeated in the elections.,FAKE,89,FAKE,89,,Fake,No,Fake,Real,50,Phase2,2
5bc9206a66d04800015cf314,2,1,"The World Economic Forum in Davos, Switzerland, is a gathering of the world's wealthiest to discuss further exploitation of global financial systems.",FAKE,97,FAKE,97,,Fake,Yes,Real,Real,51,Phase2,2
5bc9206a66d04800015cf314,2,6,"Shaun Donovan, center, with then-President Barack Obama in 2014. Mr. Donovan also worked for former Mayor Michael R. Bloomberg, running New York Citys housing department.",REAL,95,REAL,95,,Real,No,Real,Fake,51,Phase2,2
5be8dab5d153f500019ab320,2,5,"Aleksei A. Navalny, left, in a Moscow courtroom on Saturday.",FAKE,47,FAKE,47,,Real,No,Fake,Fake,100,Phase2,2
5be8dab5d153f500019ab320,2,2,Supporters of President Mahinda Rajapaksa of Sri Lanka staged violent protests in Colombo after election officials declared him defeated in the elections.,FAKE,100,FAKE,100,,Fake,No,Fake,Fake,100,Phase2,2
5be8dab5d153f500019ab320,2,4,"Voting on Sunday in the village of Besh-Kungey, Kyrgyzstan. The former Soviet republic has a history of political instability.",REAL,53,REAL,53,,Real,No,Real,Real,95,Phase2,2
5be8dab5d153f500019ab320,2,0,Lebanese Civil Defense officers celebrate the crash of the Ethiopian Airlines plane near Beirut airport on Monday.,FAKE,100,FAKE,100,,Fake,No,Real,Fake,100,Phase2,2
5bead56b5324b10001c2551c,2,3,Stecy Antoine and Reina Boaz exploit a vulnerable Haitian woman at a legal clinic in New York on Thursday.,FAKE,90,FAKE,90,,Fake,Yes,Fake,Fake,81,Phase2,2
5bead56b5324b10001c2551c,2,6,"Shaun Donovan, center, with then-President Barack Obama in 2014. Mr. Donovan also worked for former Mayor Michael R. Bloomberg, running New York Citys housing department.",REAL,100,REAL,100,,Real,Yes,Fake,Fake,81,Phase2,2
5bead56b5324b10001c2551c,2,1,"The World Economic Forum in Davos, Switzerland, is a gathering of the world's wealthiest to discuss further exploitation of global financial systems.",REAL,100,REAL,100,,Fake,Yes,Real,Real,61,Phase2,2
5bead56b5324b10001c2551c,2,4,"Voting on Sunday in the village of Besh-Kungey, Kyrgyzstan. The former Soviet republic has a history of political instability.",REAL,89,REAL,89,,Real,Yes,Real,Fake,91,Phase2,2
5c5198da659655000168955d,2,6,"Shaun Donovan, center, with then-President Barack Obama in 2014. Mr. Donovan also worked for former Mayor Michael R. Bloomberg, running New York Citys housing department.",FAKE,93,FAKE,93,,Real,No,Fake,Fake,81,Phase2,2
5c5198da659655000168955d,2,2,Supporters of President Mahinda Rajapaksa of Sri Lanka staged violent protests in Colombo after election officials declared him defeated in the elections.,FAKE,88,FAKE,88,,Fake,No,Fake,Fake,100,Phase2,2
5c5198da659655000168955d,2,4,"Voting on Sunday in the village of Besh-Kungey, Kyrgyzstan. The former Soviet republic has a history of political instability.",REAL,85,REAL,85,,Real,No,Real,Real,85,Phase2,2
5c5198da659655000168955d,2,1,"The World Economic Forum in Davos, Switzerland, is a gathering of the world's wealthiest to discuss further exploitation of global financial systems.",FAKE,95,FAKE,95,,Fake,No,Real,Fake,87,Phase2,2
5ccc60abe787e000167f8143,2,1,"The World Economic Forum in Davos, Switzerland, is a gathering of the world's wealthiest to discuss further exploitation of global financial systems.",REAL,90,REAL,90,,Fake,Yes,Fake,Fake,92,Phase2,2
5ccc60abe787e000167f8143,2,0,Lebanese Civil Defense officers celebrate the crash of the Ethiopian Airlines plane near Beirut airport on Monday.,FAKE,91,FAKE,91,,Fake,No,Fake,Real,62,Phase2,2
5ccc60abe787e000167f8143,2,7,Wreckage recovered from T.W.A. Flight 800 was assembled inside a hangar on Long Island in 1997.,REAL,90,REAL,90,,Real,No,Real,Real,100,Phase2,2
5ccc60abe787e000167f8143,2,5,"Aleksei A. Navalny, left, in a Moscow courtroom on Saturday.",REAL,98,REAL,98,,Real,No,Real,Real,60,Phase2,2
